StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q5,Q62_First Click,Q62_Last Click,Q62_Page Submit,Q62_Click Count,va_f_1,va_c_f_1,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,gm_f_1,gm_c_f_1,Q63_First Click,Q63_Last Click,Q63_Page Submit,Q63_Click Count,ab_f_1,ab_c_f_1,Q65_First Click,Q65_Last Click,Q65_Page Submit,Q65_Click Count,pb_f_1,pb_c_f_1,Q64_First Click,Q64_Last Click,Q64_Page Submit,Q64_Click Count,sa_f_1,sa_c_f_1,Q67_First Click,Q67_Last Click,Q67_Page Submit,Q67_Click Count,br_f_1,br_c_f_1,Q66_First Click,Q66_Last Click,Q66_Page Submit,Q66_Click Count,su_f_1,su_c_f_1,Q68_First Click,Q68_Last Click,Q68_Page Submit,Q68_Click Count,su_n_1,su_c_n_1,Q69_First Click,Q69_Last Click,Q69_Page Submit,Q69_Click Count,ab_n_1,ab_c_n_1,Q70_First Click,Q70_Last Click,Q70_Page Submit,Q70_Click Count,va_n_1,va_c_n_1,Q71_First Click,Q71_Last Click,Q71_Page Submit,Q71_Click Count,gm_n_1,gm_c_n_1,Q72_First Click,Q72_Last Click,Q72_Page Submit,Q72_Click Count,sa_n_1,sa_c_n_1,Q73_First Click,Q73_Last Click,Q73_Page Submit,Q73_Click Count,br_n_1,br_c_n_1,Q74_First Click,Q74_Last Click,Q74_Page Submit,Q74_Click Count,pb_n_1,pb_c_n_1,gender,age,religion,education,politics_1,politics_2,Q79,PROLIFIC_PID,STUDY_ID
2021-08-08 22:27:56,2021-08-08 22:30:37,0,86.170.253.56,100,160,1,2021-08-08 22:30:38,R_3xhbC101MpR8ICt,,,,,54.4407958984375,-0.8769073486328125,anonymous,EN-GB,1,3.574,4.854,6.265,2,8,79,3.89,5.746,7.001,2,95,52,4.399,11.134,13.844,2,21,40,5.033,7.374,8.62,2,100,92,4.851,6.801,8.759,2,54,8,2.467,5.185,6.3,3,86,75,9.072,12.338,14.237,2,66,12,5.759,7.056,8.969,2,25,67,2.361,3.917,5.093,2,63,60,4.491,5.746,6.96,2,70,26,3.289,4.591,5.409,2,2,69,5.074,7.951,9.822,2,16,23,7.62,10.289,11.52,2,95,78,10.83,12.348,13.926,2,97,65,1,28,2,5,7,7,6006a9fe62ad4f01f0f33e31,6006a9fe62ad4f01f0f33e31,610fa0817bba062b1fb158c5
2021-08-08 22:30:59,2021-08-08 22:35:10,0,90.198.89.116,100,250,1,2021-08-08 22:35:11,R_xufmZEbEe7WZ5VT,,,,,51.68170166015625,-3.769805908203125,anonymous,EN-GB,1,7.929,13.167,15.007,2,34,79,5.098,8.313,9.234,4,54,71,10.352,13.7,15.108,2,87,23,0,0,0.501,0,,,12.357,14.341,15.108,2,60,20,10.594,13.314,14.274,2,70,69,12.169,14.569,15.106,2,45,60,8.704,9.961,10.881,2,87,64,7.126,8.278,11.031,2,40,59,0.019,12.716,13.58,3,96,90,11.108,13.852,15.007,4,69,56,0.103,10.434,11.433,4,23,78,8.595,9.819,10.818,2,58,53,0,0,15.009,0,,,1,46,1,4,5,5,60debf9b1024ce41dda3d2a4,60debf9b1024ce41dda3d2a4,610fa0817bba062b1fb158c5
2021-08-08 22:33:54,2021-08-08 22:36:55,0,92.11.175.120,100,180,1,2021-08-08 22:36:56,R_p3PmuCXbD7Q9cc1,,,,,52.615203857421875,-1.665496826171875,anonymous,EN-GB,1,3.297,5.851,7.393,3,100,100,2.126,7.5,8.666,3,0,100,6.919,11.172,12.222,4,7,100,4.11,7.36,8.629,3,100,100,2.35,8.134,9.21,4,0,100,4.657,9.011,10,4,0,100,4.019,7.734,8.785,3,100,100,3.825,8.32,9.442,3,0,100,3.736,5.868,6.734,2,100,100,3.978,6.959,8.219,3,100,100,3.167,5.479,6.659,3,100,100,7.224,8.708,15.014,2,0,,5.956,10.093,11,3,0,100,5.021,11.959,13.247,5,100,100,2,32,6,4,4,4,5ef90df679cf2c68bd7dfc8f,5ef90df679cf2c68bd7dfc8f,610fa0817bba062b1fb158c5
2021-08-08 22:33:57,2021-08-08 22:37:40,0,185.69.145.157,100,223,1,2021-08-08 22:37:40,R_2alRUprjVcac1iK,,,,,51.49639892578125,-0.122406005859375,anonymous,EN-GB,1,2.5,9.477,9.503,5,0,30,1.3,9.328,11.027,5,66,,0.789,13.297,14.351,3,100,100,1.417,13.278,15.121,5,83,,1.046,13.24,13.669,8,44,50,1.941,12.127,15.117,5,23,,2.047,9.496,11.612,5,32,48,1.497,11.051,12.291,5,100,70,5.7,7.977,11.691,4,13,80,1.697,8.176,9.414,4,0,100,7.429,13.074,13.608,5,0,75,5.86,10.576,12.444,5,28,50,2.26,11.09,12.686,6,1,100,7.489,10.535,12.681,5,50,50,1,19,1,3,5,6,5f398a88ebadcc5136218e08,5f398a88ebadcc5136218e08,610fa0817bba062b1fb158c5
2021-08-08 22:33:50,2021-08-08 22:37:41,0,167.98.35.2,100,231,1,2021-08-08 22:37:42,R_3RiSKCrOcEnmAxz,,,,,51.384796142578125,-0.4138946533203125,anonymous,EN-GB,1,5.668,9.673,10.706,2,61,56,5.896,8.035,8.764,2,73,77,0,0,15.012,0,,,9.813,12.913,13.771,2,100,100,7.528,10.148,11.021,2,70,78,5.336,8.99,10.247,3,100,100,7.863,12.775,13.858,2,73,63,7.924,10.391,11.792,2,71,79,8.082,10.358,11.232,2,72,70,5.976,8.506,9.411,2,100,100,4.636,8,8.97,3,28,74,8.091,10.266,11.823,2,67,72,5.314,7.606,8.366,2,89,89,10.424,12.539,13.589,2,100,100,2,40,4,6,5,5,5e39c4360d41ad1e52de28b2,5e39c4360d41ad1e52de28b2,610fa0817bba062b1fb158c5
2021-08-08 22:35:22,2021-08-08 22:38:26,0,86.29.248.19,100,183,1,2021-08-08 22:38:26,R_2PvTR3dwdPya5Yc,,,,,51.5637969970703125,0.523193359375,anonymous,EN-GB,1,5.527,7.226,8.281,2,17,82,3.411,5.309,6.192,2,30,87,5.901,8.581,9.44,2,16,86,6.84,8.488,10.139,2,71,74,9.021,10.35,11.481,2,53,51,4.321,6.877,8.043,2,9,91,7.933,8.876,9.993,2,51,48,6.374,7.96,9.212,2,81,82,2.938,4.951,6.18,2,100,100,13.367,13.367,14.807,1,2,,4.037,5.896,7.564,2,77,84,5.756,7.485,8.641,2,63,42,5.977,9.151,10.278,2,15,100,7.571,9.22,10.319,2,79,40,2,56,2,3,4,5,5ea06b415bd57c02b89d4511,5ea06b415bd57c02b89d4511,610fa0817bba062b1fb158c5
2021-08-08 22:36:28,2021-08-08 22:40:14,0,90.205.137.198,100,226,1,2021-08-08 22:40:15,R_1eyHIjTiMyflJSt,,,,,51.9322052001953125,-0.4568023681640625,anonymous,EN-GB,1,7.303,9.993,10.742,4,30,64,5.591,6.157,7.069,2,,80,5.971,10.507,11.816,5,26,32,9.027,11.597,12.744,3,81,100,10.055,12.462,13.383,3,100,100,4.282,6.389,7.237,3,94,100,8.556,10.516,11.663,3,39,7,9.651,12.131,13.528,2,82,66,2.654,4.502,5.219,2,93,100,5.778,9.738,10.689,3,100,100,2.781,4.694,5.429,3,9,77,4.231,6.581,7.928,4,73,57,7.845,10.925,11.82,5,82,100,7.535,9.521,11.138,2,100,100,1,28,4,4,6,7,5e41e384cea1860869959f92,5e41e384cea1860869959f92,610fa0817bba062b1fb158c5
2021-08-08 22:43:41,2021-08-08 22:47:38,0,90.207.93.39,100,237,1,2021-08-08 22:47:38,R_3jZ1JgLMzOz7WkV,,,,,51.7154998779296875,-1.2926025390625,anonymous,EN-GB,1,5.998,9.449,9.969,4,5,87,6.731,11.016,11.549,5,27,71,9.259,13.458,13.486,6,10,78,10.284,14.874,15.016,3,56,,6.107,10.508,10.901,4,88,88,7.588,11.505,12.096,5,75,78,9.329,13.643,15.015,5,49,,5.26,10.645,11.093,4,98,96,5.608,10.268,10.788,5,86,88,8.948,12.213,12.931,4,30,68,5.136,8.701,9.301,4,80,30,4.359,8.558,9.059,3,32,79,12.175,14.407,15.014,3,72,,1.73,13.87,15.011,4,100,,2,35,4,3,1,4,5f248cf3d51e94000858b9ae,5f248cf3d51e94000858b9ae,610fa0817bba062b1fb158c5
2021-08-08 22:44:44,2021-08-08 22:50:32,0,86.174.145.200,100,347,1,2021-08-08 22:50:32,R_1oBXzdkW5ii8JLV,,,,,52.5876007080078125,-1.9828033447265625,anonymous,EN-GB,1,8.909,13.354,15.007,2,74,98,6.989,10.845,15.012,3,0,100,0.268,12.415,15.012,3,65,36,8.484,13.621,15.01,2,90,,5.012,13.523,15.115,4,72,75,7.015,10.249,15.012,2,17,93,8.575,12.68,15.114,3,27,73,11.605,13.032,15.006,2,83,,4.891,7.185,15.117,2,100,100,8.876,11.044,15.014,2,100,100,6.786,9.195,15.009,2,100,100,6.121,13.551,15.013,3,21,,8.724,12.305,15.111,3,0,100,2.778,2.778,15.112,1,,,1,50,1,2,6,5,5efe3d722e800832404ef5bb,5efe3d722e800832404ef5bb,610fa0817bba062b1fb158c5
2021-08-08 22:47:04,2021-08-08 22:55:48,0,5.65.91.220,100,524,1,2021-08-08 22:55:49,R_ZxDweEhUqrt7O81,,,,,51.25469970703125,0.850799560546875,anonymous,EN-GB,1,4.906,8.077,8.735,4,50,73,3.335,5.558,8.232,5,69,69,4.186,7.106,8.322,4,73,34,4.099,7.865,9,3,50,50,4.28,10.49,11.882,6,73,48,3.656,8.946,10.054,5,58,43,3.518,6.892,8.191,6,78,56,2.782,5.958,6.9,4,100,81,7.747,10.981,11.582,7,74,78,2.481,6.601,7.197,6,50,50,5.968,10.282,10.526,9,47,65,0.869,10.954,11.448,9,27,52,4.194,9.22,10.417,8,0,0,10.058,14.315,15.017,6,,,2,24,4,3,6,6,5fb2ac911137f48e7805f016,5fb2ac911137f48e7805f016,610fa0817bba062b1fb158c5
2021-08-08 22:58:15,2021-08-08 23:01:15,0,91.110.241.187,100,180,1,2021-08-08 23:01:15,R_3Mht0WzkhONXlZn,,,,,52.5126953125,-1.3412933349609375,anonymous,EN-GB,1,2.812,3.959,4.365,2,85,96,0.195,8.834,9.52,6,68,81,6.529,8.165,8.636,3,64,59,0,0,5.036,0,,,11.019,14.987,15.012,4,27,,3.813,7.57,7.982,7,100,100,4.315,8.125,15.009,4,59,69,1.73,7.68,8.612,3,100,88,2.841,4.798,4.826,4,69,59,5.462,7.685,8.078,4,59,78,2.499,5.78,6.176,6,12,78,3.735,6.083,7.927,4,60,50,2.943,4.481,4.774,3,100,93,0.882,14.98,15.015,5,43,,2,21,2,4,5,5,5d01006f8a840b00195c2159,5d01006f8a840b00195c2159,610fa0817bba062b1fb158c5
2021-08-08 23:06:33,2021-08-08 23:09:11,0,77.96.150.250,100,158,1,2021-08-08 23:09:12,R_294Sfwt3ZIF8Tss,,,,,51.3878021240234375,-0.29449462890625,anonymous,EN-GB,1,6.958,8.669,9.9,2,5,98,3.806,7.628,8.231,5,69,70,5.92,5.92,8.274,1,24,,8.259,11.027,12.1,4,64,72,5.68,5.68,8.397,1,66,,5.261,8.533,9.468,3,33,71,5.387,7.642,9.207,4,65,66,0,0,9.035,0,,,0,0,1.548,0,,,0,0,10.746,0,,,3.778,10.16,10.662,8,34,69,12.931,13.559,15.109,2,66,,4.084,5.467,7.141,2,33,,0,0,9.654,0,,,1,36,4,3,4,4,604786bacf412f2989bf170d,604786bacf412f2989bf170d,610fa0817bba062b1fb158c5
2021-08-08 23:06:48,2021-08-08 23:10:06,0,82.16.145.62,100,197,1,2021-08-08 23:10:06,R_1g1213tEMXttZwc,,,,,51.480499267578125,-0.0113067626953125,anonymous,EN-GB,1,6.012,9.252,9.884,5,30,83,2.74,4.644,5.158,3,73,74,5.44,8.511,11.855,6,50,29,0.831,12.753,13.567,12,62,78,3.588,7.118,7.997,7,69,65,3.752,8.014,8.722,8,66,64,3.668,7.524,8.728,7,13,91,4.078,8.7,10.011,8,85,79,1.866,7.28,7.702,6,15,,3.614,7.501,8.112,5,39,67,4.53,5.698,7.186,3,37,68,1.347,8.85,9.451,10,15,65,7.186,13.275,15.016,8,48,65,6.947,14.633,15.024,8,68,62,2,33,1,4,4,5,5e1b7fc4fd7db43b2b29efb6,5e1b7fc4fd7db43b2b29efb6,610fa0817bba062b1fb158c5
2021-08-08 23:08:07,2021-08-08 23:10:42,0,83.226.236.183,100,154,1,2021-08-08 23:10:42,R_332PHOCzH1IFPYy,,,,,58.285400390625,12.2816009521484375,anonymous,EN-GB,1,4.553,6.157,6.653,2,18,100,4.39,5.878,6.554,2,69,69,5.999,10.176,10.901,3,22,78,8.363,9.674,10.343,2,71,100,6.667,7.848,8.495,2,86,89,4.226,5.524,6.23,2,80,59,7.572,8.801,9.311,2,18,76,5.923,7.916,8.463,2,100,88,4.244,6.088,6.586,2,70,82,4.901,8.421,9.013,2,58,69,3.765,5.003,5.529,2,18,68,6.448,8.178,8.654,2,77,85,6.498,9.747,10.389,2,66,59,9.653,11.104,11.722,2,100,83,1,28,1,2,5,6,60c5e4a15e894740e0ad0e90,60c5e4a15e894740e0ad0e90,610fa0817bba062b1fb158c5
2021-08-08 23:08:19,2021-08-08 23:11:21,0,151.228.15.41,100,181,1,2021-08-08 23:11:22,R_3GoFSyBLDXX125m,,,,,54.1165924072265625,-3.2350006103515625,anonymous,EN-GB,1,7.859,11.007,11.702,4,27,74,2.909,5.86,6.367,5,74,79,7.466,15.006,15.114,5,25,10,7.61,14.678,15.117,5,14,,3.563,8.963,9.683,6,71,72,3.301,8.269,8.813,7,17,79,4.635,7.548,8.331,3,69,70,5.342,8.789,9.3,4,73,69,2.534,5.299,5.816,4,97,76,5.437,9.455,10.023,5,100,80,0.19,10.68,11.135,9,27,72,2.948,13.048,14.449,12,0,79,4.817,9.382,10.787,4,31,69,5.273,9.21,10.075,4,73,28,1,35,1,5,4,5,602a44e9a01dee9f88b7e0e0,602a44e9a01dee9f88b7e0e0,610fa0817bba062b1fb158c5
2021-08-08 23:14:18,2021-08-08 23:19:26,0,2.220.45.155,100,307,1,2021-08-08 23:19:26,R_2UVPyqIj8gjrApb,,,,,52.6237030029296875,-2.1156005859375,anonymous,EN-GB,1,5.208,7.687,15.117,2,35,72,4.596,6.999,15.111,2,31,37,4.698,8.023,15.02,2,6,51,8.755,11.662,15.019,2,84,72,6.876,14.751,15.117,4,45,63,5.032,6.827,15.122,2,51,51,6.788,9.377,15.127,3,33,82,8.534,10.94,15.125,2,51,51,4.019,7.498,15.122,3,74,67,8.039,10.638,15.019,2,64,51,4.779,6.706,15.015,2,51,51,2.382,12.941,15.015,7,100,100,8.69,14.561,15.112,3,,35,9.447,13.493,15.112,2,99,80,2,46,4,4,4,4,5ef241253eb63511d02451e6,5ef241253eb63511d02451e6,610fa0817bba062b1fb158c5
2021-08-08 23:17:58,2021-08-08 23:20:32,0,101.100.131.171,100,154,1,2021-08-08 23:20:32,R_1OquIARTCwZqtUP,,,,,-37.7837066650390625,175.28240966796875,anonymous,EN-GB,1,7.129,8.891,9.605,2,25,99,4.658,6.081,7.009,2,37,64,4.161,5.583,6.318,2,44,72,6.67,11.355,12.266,2,55,72,5.347,8.87,9.686,3,55,38,3.335,5.529,6.351,3,0,100,5.563,7.137,8.179,2,32,72,5.796,7.356,8.132,2,100,100,2.567,4.067,5.121,2,63,37,3.719,5.433,6.309,2,76,65,5.156,7.621,8.437,2,70,73,0,0,15.043,0,,,4.812,7.36,8.23,2,0,100,6.945,9.733,10.561,3,14,95,2,18,1,3,2,2,60fd4409766be43e802b0bbb,60fd4409766be43e802b0bbb,610fa0817bba062b1fb158c5
2021-08-08 23:19:07,2021-08-08 23:23:06,0,109.249.184.156,100,238,1,2021-08-08 23:23:06,R_27DrK5lsSbehhFh,,,,,52.4662933349609375,-1.854400634765625,anonymous,EN-GB,1,0.331,11.503,15.011,9,24,61,4.866,7.799,9.155,5,79,66,4.663,9.022,11.289,3,36,33,2.443,13.318,15.024,36,61,46,6.156,13.763,15.013,7,37,40,0,0,1.832,0,,,6.406,13.574,15.028,12,39,44,0.389,9.629,11.467,8,71,68,1.701,8.166,12.011,6,,43,1.294,11.204,12.884,34,67,58,6.585,10.673,12.22,3,17,82,3.263,14.476,15.02,17,44,25,4.408,8.604,10.154,6,75,66,4.996,14.855,15.128,8,77,18,1,52,2,5,5,6,602fea460a29c4d98a5d8034,602fea460a29c4d98a5d8034,610fa0817bba062b1fb158c5
2021-08-08 23:21:14,2021-08-08 23:24:53,0,86.155.236.11,100,218,1,2021-08-08 23:24:53,R_1BXEiRcVTqW8joC,,,,,52.9817047119140625,-2.1376953125,anonymous,EN-GB,1,5.71,10.674,11.735,3,50,84,2.044,6.362,7.603,8,78,81,6.87,9.713,11.458,5,100,50,3.487,13.997,14.603,6,100,92,6.696,11.73,12.514,7,75,53,4.66,8.064,9.861,4,90,90,4.492,6.834,7.354,3,50,72,9.129,13.002,15.054,8,33,30,5.945,7.283,8.102,3,,50,5.038,6.947,8.088,4,29,81,3.227,7.172,15.835,6,37,69,5.592,11.552,12.882,9,0,100,5.813,7.382,8.673,3,82,87,6.533,10.474,11.902,6,100,100,1,31,1,2,6,6,5ef0c9b95817dc145532fcee,5ef0c9b95817dc145532fcee,610fa0817bba062b1fb158c5
2021-08-08 23:35:09,2021-08-08 23:39:18,0,92.40.202.73,100,248,1,2021-08-08 23:39:18,R_263FmWk08oH4bBq,,,,,51.49639892578125,-0.122406005859375,anonymous,EN-GB,1,10.268,14.564,15.12,3,30,22,6.607,8.467,9.447,2,86,80,9.241,9.241,15.016,1,35,,12.566,14.711,15.117,2,72,29,8.415,12.015,12.958,3,58,16,6.572,7.908,8.589,2,86,85,6.626,8.028,8.943,2,74,78,0.855,5.777,15.008,3,,,5.959,8.893,12.058,2,53,24,0.787,15.078,15.117,3,85,62,0.013,9.127,10.204,3,29,70,7.625,11.362,12.489,3,30,62,13.944,13.944,15.031,1,,,15.001,15.001,15.11,1,,,1,43,1,3,4,4,5f6660dbdd831c230e132024,5f6660dbdd831c230e132024,610fa0817bba062b1fb158c5
2021-08-08 23:38:31,2021-08-08 23:42:56,0,94.7.103.254,100,265,1,2021-08-08 23:42:56,R_1i2StQKf5J4wq4R,,,,,51.5637969970703125,-0.076507568359375,anonymous,EN-GB,1,4.357,10.451,15.021,7,72,83,3.476,8.983,15.02,3,28,82,6.132,7.473,15.116,2,66,60,6.935,11.666,15.122,4,73,72,6.531,7.813,15.019,2,37,69,4.015,5.881,10.145,2,66,67,10.09,13.061,15.123,2,69,28,7.744,13.362,15.119,5,77,78,4.688,7.252,15.017,2,57,70,5.683,7.293,15.118,2,82,91,4.59,12.601,15.02,3,37,61,6.691,8.372,15.017,2,29,77,7.274,10.854,15.022,4,64,71,8.267,9.734,15.019,2,77,79,1,48,2,4,6,6,6054bc49a73ad1f484b6ce32,6054bc49a73ad1f484b6ce32,610fa0817bba062b1fb158c5
2021-08-08 23:42:47,2021-08-08 23:44:17,0,82.22.110.5,100,90,1,2021-08-08 23:44:17,R_w4VNR3AtxpHOH8l,,,,,51.7877960205078125,0.0850067138671875,anonymous,EN-GB,1,0.702,1.604,1.874,2,,100,0.855,3.707,4.556,5,100,100,0.642,2.079,2.305,3,100,100,0.913,6.35,7.522,8,,100,6.436,8.422,9.187,4,100,100,0.551,0.551,1.457,1,,,0.879,3.349,3.609,4,100,100,1.082,3.35,3.51,4,100,100,1.069,4.735,5.025,4,100,100,0.674,1.689,1.97,2,,100,0.776,1.927,2.245,2,,100,0.791,4.055,4.608,7,100,,0.776,3.125,3.42,3,100,100,0.734,3.405,4.382,5,100,100,1,22,4,2,3,3,60ff29046335eb4432e68466,60ff29046335eb4432e68466,610fa0817bba062b1fb158c5
2021-08-08 23:44:00,2021-08-08 23:47:51,0,77.97.62.12,100,230,1,2021-08-08 23:47:51,R_3pb4m1ZvHhP2OPM,,,,,51.1938934326171875,0.27130126953125,anonymous,EN-GB,1,0.198,14.855,15.024,3,33,32,4.671,7.751,9.387,3,10,98,8.276,9.82,11.387,2,34,69,9.837,14.088,15.015,2,51,31,5.728,8.118,9.15,2,1,91,4.286,6.434,7.577,2,8,92,10.237,14.039,15.031,2,33,71,8.093,11.029,13.357,2,33,71,3.247,5.884,6.9,2,68,72,0.039,10.446,12.169,3,32,31,4.536,7.746,9.299,3,97,96,5.449,10.622,11.789,2,1,99,5.828,9.329,10.279,2,1,99,8.541,11.382,12.474,2,22,68,2,74,2,3,6,6,5c431f3db00b3300018f3ce5,5c431f3db00b3300018f3ce5,610fa0817bba062b1fb158c5
2021-08-08 23:52:00,2021-08-08 23:54:27,0,90.253.95.143,100,146,1,2021-08-08 23:54:27,R_2v7W4CYqTfpRWbM,,,,,51.9640045166015625,-0.39410400390625,anonymous,EN-GB,1,4.621,9.57,9.964,6,7,97,0,0,15.021,0,,,2.332,3,3.316,2,74,20,4.777,5.764,6.082,2,100,100,5.663,7.013,7.339,3,76,72,6.739,8.223,8.681,3,62,35,0,0,15.012,0,,,6.667,8.207,8.588,3,95,100,2.257,3.28,3.569,3,24,73,6.614,7.833,9.081,2,62,37,4.73,5.979,6.336,2,13,79,4.275,6.043,6.542,4,79,92,3.831,5.341,5.852,2,63,19,3.716,12.707,13.055,6,84,86,1,28,1,5,2,3,5d30ec10a5c3c900194c5d12,5d30ec10a5c3c900194c5d12,610fa0817bba062b1fb158c5
2021-08-08 23:52:51,2021-08-08 23:57:22,0,86.150.84.244,100,271,1,2021-08-08 23:57:23,R_3ENlI25jOpvyk5P,,,,,51.5876007080078125,0.60479736328125,anonymous,EN-GB,1,5.99,8.988,10.101,2,32,95,6.599,11.815,14.317,4,92,86,8.533,14.4,15.012,3,29,71,7.84,12.926,15.116,5,52,17,9.224,11.928,15.019,4,69,37,7.815,11.488,15.116,3,36,57,8.94,12.583,13.486,3,34,72,9.324,13.65,14.771,3,70,90,3.721,12.575,15.109,6,71,69,5.861,11.672,12.728,5,39,30,5.898,12.199,13.056,4,23,84,9.079,13.719,14.651,5,93,88,6.872,12.831,15.015,5,53,68,0,0,15.12,0,44,,1,56,4,4,4,6,5ea087103e426305d598f94f,5ea087103e426305d598f94f,610fa0817bba062b1fb158c5
2021-08-08 23:54:34,2021-08-08 23:58:03,0,82.68.211.54,100,209,1,2021-08-08 23:58:04,R_1o13NwnNlB0WKjx,,,,,53.9308013916015625,-0.8083038330078125,anonymous,EN-GB,1,4.761,9.257,10.223,3,22,90,4.929,8.466,9.04,2,95,97,9.538,11.45,12.327,2,33,16,12.743,14.928,15.007,2,76,,6.995,9.707,11.353,2,71,71,5.778,7.931,8.869,2,68,70,7.269,9.374,10.035,2,21,92,8.029,11.534,12.122,3,92,86,3.763,6.498,8.254,3,20,75,7.764,12.99,14.089,3,94,83,3.841,7.378,10.663,2,0,100,5.288,8.48,9.172,3,0,100,8.992,13.696,14.252,2,70,71,6.271,7.855,8.788,2,100,100,1,35,4,4,6,6,609478fa9e5b4d075246cfaf,609478fa9e5b4d075246cfaf,610fa0817bba062b1fb158c5
2021-08-09 00:02:39,2021-08-09 00:06:09,0,176.25.193.245,100,209,1,2021-08-09 00:06:10,R_2dR3rwqO9NjQ8G9,,,,,53.7263031005859375,-1.7064971923828125,anonymous,EN-GB,1,6.735,11.13,11.657,2,29,93,4.698,7.588,8.086,6,73,89,7.261,9.095,9.827,2,31,13,10.125,12.073,12.713,2,86,29,9.189,11.92,12.501,2,65,42,5.171,9.087,9.603,2,100,88,10.09,12.048,13.929,2,16,76,7.109,10.01,11.683,2,100,100,1.866,3.038,5.643,2,100,100,4.66,6.12,6.843,2,79,65,5.63,6.995,7.558,2,17,75,6.745,9.932,10.381,2,0,85,10.023,13.025,13.925,2,68,33,2.924,11.155,12.207,6,81,37,1,18,4,2,6,7,60f30cd3b09a237bc5f6cde5,60f30cd3b09a237bc5f6cde5,610fa0817bba062b1fb158c5
2021-08-09 00:03:34,2021-08-09 00:06:13,0,213.205.198.241,100,159,1,2021-08-09 00:06:14,R_Q4EETBmjAu2K6Rj,,,,,51.503204345703125,-0.2039947509765625,anonymous,EN-GB,1,6.35,7.96,8.388,2,0,100,4.799,6.701,7.731,2,100,100,8.273,9.967,11.001,2,25,69,9.106,13.027,13.769,3,100,100,5.437,7.084,8.734,2,89,87,3.137,4.933,5.922,2,66,71,4.536,6.178,6.766,2,32,98,5.099,6.423,6.95,2,100,100,5.344,8.244,9.087,2,22,94,3.418,5.448,6.126,2,0,100,3.468,7.008,7.575,2,1,96,5.145,6.887,7.809,2,70,89,4.522,8.336,9.156,3,41,65,5.305,7.271,8.934,2,100,100,1,68,5,4,6,3,60ae8874a4a90d85f0022c91,60ae8874a4a90d85f0022c91,610fa0817bba062b1fb158c5
2021-08-09 00:07:24,2021-08-09 00:11:26,0,86.178.117.198,100,241,1,2021-08-09 00:11:26,R_27ro56gIqEPkVv3,,,,,50.4380950927734375,-4.0829925537109375,anonymous,EN-GB,1,5.872,8.02,8.994,2,32,71,4.7,6.056,7.636,2,67,51,7.636,10.517,11.493,2,13,100,7.406,10.415,11.665,2,100,100,7.314,9.863,10.749,2,69,65,3.999,6.007,7.407,2,33,100,8.19,9.98,10.801,2,68,70,8.218,10.075,11.025,2,71,70,5.627,8.309,9.324,2,100,100,5.279,7.026,8.316,2,70,71,6.353,7.91,9.069,2,36,63,5.709,7.687,8.496,2,0,100,5.545,7.974,8.783,2,0,100,6.362,6.362,15.014,1,100,100,1,49,4,4,5,6,607f441b91a96d298ca2d347,607f441b91a96d298ca2d347,610fa0817bba062b1fb158c5
2021-08-09 00:09:35,2021-08-09 00:13:16,0,77.103.44.2,100,221,1,2021-08-09 00:13:17,R_3ipXZUwFz1r6q3y,,,,,51.6016998291015625,-0.0731964111328125,anonymous,EN-GB,1,4.468,5.78,6.675,2,44,65,3.278,4.144,4.929,2,69,59,3.861,6.983,7.91,3,33,58,5.697,7.476,8.829,3,100,70,9.541,9.541,13.367,1,69,,4.659,7.685,9.007,3,32,69,10.839,15.008,15.01,4,55,65,10.774,13.577,15.01,2,67,50,3.01,4.879,5.771,3,84,65,6.831,8.649,9.651,3,33,70,8.521,10.092,10.831,3,34,62,6.086,9.69,11.867,2,3,98,3.373,5.967,11.456,4,0,100,11.636,14.708,15.008,3,15,36,1,19,5,3,6,5,60abc8617a88b8d24a44277a,60abc8617a88b8d24a44277a,610fa0817bba062b1fb158c5
2021-08-09 00:15:21,2021-08-09 00:20:53,0,86.165.178.8,100,332,1,2021-08-09 00:20:53,R_ULQoxweB1Y2KWeR,,,,,51.631103515625,0.001800537109375,anonymous,EN-GB,1,9.723,11.841,13.045,2,34,34,8.416,11.209,12.546,2,68,69,7.769,9.469,15.006,2,31,19,11.964,11.964,15.108,1,36,,0.627,14.473,15.006,2,10,,7.247,10.937,12.17,2,39,31,10.946,10.946,15.117,2,31,,9.364,11.061,15.014,2,68,74,6.288,14.149,15.01,2,82,75,0.03,0.03,1.49,1,,,6.371,10.887,12,2,49,35,12.293,12.293,15.11,1,39,21,7.78,11.332,12.904,2,29,30,11.17,11.17,15.014,1,32,29,1,58,4,3,4,4,5f2a71325cf0cd26857dcca7,5f2a71325cf0cd26857dcca7,610fa0817bba062b1fb158c5
