"","PROLIFIC_PID","key","resp","type","order","issue","gender","age","religion","education","politics_1","politics_2","RL","resp2","reflection_resp_O1","reflection_topic","reflection_time","explain","reflection_resp_O2"
"3324","5f3e69e09b6596057ef8b20b","sa_c_n_1","83","Normative","Second-order","Sexual Assistance","1","28","1","4","2","2","Left",94,33,"Transgender Teen",46.03,"I think I’m terms of gender identity, it would be important to transition to to their gender prior to puberty as this can be traumatic to someone who identifies outside of the gender they identify as.",76
"3325","5fc2c5785af10c50f14a46f6","sa_c_n_1","69","Normative","Second-order","Sexual Assistance","2","56","1","4","3","1","Left",29,67,"Surrogacy",50.037,"I find the whole issue of surrogacy troubling. Babies are not the same as any other commodity and should not be treated as such. I find it probable that women who do this are either poor enough to need the money or have emotional problems (or both.) I feel that such women are likely to be vulnerable to exploitation. However some women may agree to be surrogates for purely altruistic reasons. It is a subjective moral judgement and  therefore difficult to quantify in terms of certainty that it is 'right..'",33
"3326","5ba42e35984ec30001c6018d","sa_c_n_1","99","Normative","Second-order","Sexual Assistance","2","40","1","5","2","3","Left",100,10,"Vaccines",48.192,"Modern vaccines' lack of severe side effects is proven by the facts based on data. The trial phase is stringent and they have to be fit for purpose and safe to use. Policy on public safety is a large hurdle and the research on vaccines is an ever evolving one. Sure, there will always be some severe effects for some people but this is in a big minority.",84
"3327","6056f950e738615803928599","sa_c_n_1","47","Normative","Second-order","Sexual Assistance","2","20","1","3","3","3","Left",84,64,"Transgender Teen",79.267,"In the UK 16 years old is the age of consent. Therefore, if people can decide what they can do with their bodies at that age in terms of sex then they should be able to decide what they can do with their bodies in terms of modification.",92
"3328","5e383d12e8f2120471000bcf","sa_c_n_1","99","Normative","Second-order","Sexual Assistance","2","34","1","4","2","2","Left",87,30,"Vaccines",46.855,"I feel confident in the testing and approval stages. Any i have received i feel confident any risk outweighs the risk posed by not having the vaccine",65
"3329","5b9fec95c97c38000126d696","sa_c_n_1","100","Normative","Second-order","Sexual Assistance","2","33","1","3","1","1","Left",99,45,"Transgender Teen",116.875,"I believe that a child can be very capable of making their own decisions prior to puberty.",100
"3330","5e53ec9cab51633ebf51b78d","sa_c_n_1","100","Normative","Second-order","Sexual Assistance","1","57","2","4","6","5","Right",87,28,"Surrogacy",50.592,"This is usually a willing buyer willing seller transaction. Some surrogate mothers derive emotional and financial reward from surrogacy and they provide an invaluable service to those who cannot concieve by other means.",74
"3331","5fadaad925680e17109e0c0a","sa_c_n_1","92","Normative","Second-order","Sexual Assistance","2","34","1","4","2","2","Left",71,79,"GM Crops",47.051,"Genetically modified foods have saved million of live around the world due to increasing crop yield etc. I do not believe that changing their dna if done responsibly would override this fact.",71
"3332","5d90919e1d2ab50017f73ffe","sa_c_n_1","17","Normative","Second-order","Sexual Assistance","1","44","1","3","1","2","Left",18,57,"Vaccines",46.742,"Vaccinations can and do cause severe reactions in certain people. However the amount of people affected is less than the amount of people it can benefit overall.",18
"3333","5ad1e57b459c350001136c85","sa_c_n_1","11","Normative","Second-order","Sexual Assistance","1","21","1","3","1","1","Left",5,94,"GM Crops",81.535,"2 major points really. The first is that we have been genetically modifying our food through selective breeding for thousands of years. Most fruits and vegetables for example originally had far less ""stuff to eat"" inside them since they evolved only to carry seeds, not feed animals. We bred them (and modified their genetics by doing so) so that they would contain more of the ""stuff to eat"". This basically is to say genetic modification isn't just something that is new, and scary.  The second point would be that like all other foods we eat, GMOs are heavily tested before they are put out into the market. Countries where GMOs are used have had no issues either.",73
"3334","5d9990363342a002b765ad1d","sa_c_n_1","100","Normative","Second-order","Sexual Assistance","2","42","1","5","5","5","Right",99,20,"Animals in Research",46.436,"I do not believe that testing on animals is ethical due to the fact they are given no choice in  what they are subjected to as well as the fact they are part of our eco system. I believe biomedical testing should be conducted on humans only, either through a paid system OR people in jail should be part of research as part of their punishment.",93
"3335","5d62dfb2459f070001e8cb14","sa_c_n_1","70","Normative","Second-order","Sexual Assistance","2","44","1","4","3","5","Right",95,33,"Vaccines",47.345,"I really don't know a lot about modern vaccines.  Have only experienced travel vaccines.",33
"3336","5ea320452d77060f49a6de2c","sa_c_n_1","90","Normative","Second-order","Sexual Assistance","1","51","2","3","5","6","Right",100,56,"Animals in Research",61.569,"There are many advancements in medical science which may not have been implemented in such short timescales (or at all) without having been tested on animals first. Having said this it would be unethical to test products which are known to have adverse effects on animals just to determine the extent of these effects.",69
"3337","605a6ed1c4d2993b883cf1ce","sa_c_n_1","79","Normative","Second-order","Sexual Assistance","2","27","1","5","1","2","Left",100,0,"Vaccines",86.934,"Although I'm not a medical expert, I've learnt about the harm done by false reports that claim links between vaccines and conditions such as autism. I know this stopped the eradication of certain diseases. Where vaccines have caused harm, the risk is usually extremely low, so it is more beneficial to take it.",89
"3338","604922d6dfca14efccd04c58","sa_c_n_1","56","Normative","Second-order","Sexual Assistance","2","26","1","5","1","3","Left",51,50,"Transgender Teen",106.014,"At a younger age I would be reasonably confident to trust a child/teenager to modify their lifestyle, gender presentation and to think about hormone therapies to delay or mitigate puberty. However when a surgery is irreversible I think the full consequences cannot be understood until much older. Consequences such as fertility, medication or the risks of the surgery itself are difficult to get your head around at any age, so when the person is young enough to quite naturally change their minds about a lot of things (e.g. whether or not they want biological children), it is a big decision to make. When someone's gender identity, sexuality and personality are still developing I would say that it is unwise to make permanent changes. However, the feelings and beliefs of that person should still be respected, and they should be heavily involved in making decisions about their own bodies.",26
"3339","5eca718405a907594c6bb0af","sa_c_n_1","70","Normative","Second-order","Sexual Assistance","2","29","2","4","1","2","Left",72,28,"Sexual Assistance",45.958,"I don’t think it would help because i think it would be uncomfortable and awkward for the person and wouldn’t feel enjoyable",30
"3340","5d162cc3628de0001966c694","sa_c_n_1","66","Normative","Second-order","Sexual Assistance","1","33","1","4","2","5","Left",67,49,"Surrogacy",46.345,"It is not possible to form a definitive opinion from the information provided. It is possible that either party could be exploited in this situation. For example, once carrying a couple's baby the surrogate would have power over the people who are paying to ensure they keep the baby healthy or that they actually deliver as promised, this could lead to a situation where the surrogate could exploit the adopting parents. Similarly if people had power or influence over a proposed surrogate or the surrogate was in need of assistance such as money then they could also be exploited into carrying or giving up a child when they didn't want to.",52
